an giya wan ho wei i dudu tungjy kanjihan i omolo jasaktu ,	BSC-B BSC-I BSC-I BSC-I BSC-I O O O PER-B O O PER-B O
saci re suhe ,	O O O O
karun i niyalma ,	O O O O
sin be use noho kubun juwe minggan gin ,	O O O O O O O O O
min i ici o fi ,	O O O O O O
deo beile in i waka be in i beye de ali me gaija ra jaka de ,	O O O O O O O O O O O O O O O O O
takūra ha niyalma i tašara me darhan hiya i beye de gene he be sa fi ,	O O O O O O BSC-B BSC-I O O O O O O O O O
○ dodo age i nadan monggo ,	O BSC-B BSC-I O O O O
jori ha jurgan be jurce rakū seme beiguwan obu ha .	O O O O O O O O O O O
jori ha jurgan be jurce rakū seme beiguwan obu ha .	O O O O O O O O O O O
yaya dain o ho de ,	O O O O O O
gemu juse omosi jalan hala me alban de ume dabu re ,	O O O O O O O O O O O O
je ke muke be waliya fi lama be daha me ji he ngge ,	O O O O O O O O O O O O O O
men i ilan niyalma be ,	O O O O O O
umiyesun ,	O O
in i niru i niyamangga niyalma be hecen weile re de guwebu he seme ,	O O O O O O O O O O O O O O O
inu nikan i ulin ,	O O O O O
nene me wasimbu ha g'aoši bithe de hendu me ,	O O O O O O O O O O
bakcin i niyalma akū o ci ,	O O O O O O O
gūwa hecen ai ton ,	O O O O O
tuttu muse i jobo ro ba de ,	O O O O O O O O
emu niyalma be weihun gama ha ,	O O O O O O O
kangkalai ,	PER-B O
○ yahican be ,	O PER-B O O
liyoodung ni ba i hafasa ,	PLC-B O O O O O
muse i cooha daha me gene fi jeku gai ha manggi ,	O O O O O O O O O O O O
ujungga niyalma i gebu fonji fi ,	O O O O O O O
emken de saca bi ,	O O O O O
ice jakūn de wasimbu ha ,	O O O O O O
min i ara ha weile waka ,	O O O O O O O
tere i gese dorji ,	O O O PER-B O
beye teile o ci abka in i wakala ha be gurun ulhi rakū ojo rahū seme ,	O O O O O O O O O O O O O O O O O
ice inenggi bira i cargi dalin de cooha sabu mbi seme alanji fi ,	O O O O O O O O O O O O O O
sure kundulen han i isabu ha amba gurun be gemu neigen teksile me tolo fi ,	BSC-B BSC-I BSC-I O O O O O O O O O O O O O
jebele i yasa de sisi ha luhu i gese min de takūrabu kini seme banjibu ha niyalma kai ,	O O O O O O O O O O O O O O O O O O O
atanggi bi cibe erge mbi dere seme saikan tacibu ∅ ,	O O O O O O O O O O O
jang beiguwan ,	BSC-B BSC-I O
ai jaka be siden de sinda fi onco be gama me ,	O O O O O O O O O O O O
emu dedun i ba de ilata ihan sinda ∅ ,	O O O O O O O O O O
ciyandzung wang di ming ni baru jaha gaji ∅ nimaha bai ki se re jaka de ,	O BSC-B BSC-I BSC-I O O O O O O O O O O O O O
lii yung fang sin be fusi de bi he fon de ,	BSC-B BSC-I BSC-I O O PLC-B O O O O O O
jecen i ba ba i ejen akū jeku be waliya ra anggala ,	O O O O O O O O O O O O O
dailiyoo i jang giyo gebungge amban ,	PLC-B O BSC-B BSC-I O O O
ho šui kiyoo tai de bahūn taiji aca fi han de hengkile me aca ha ,	BSC-B BSC-I BSC-I BSC-I O BSC-B BSC-I O O O O O O O O O
wan lii i orin nadaci aniya juwe biya i ice uyun de baha ha ,	BSC-B BSC-I O O O O O O O O O O O O O
ere bai me ji he gung de ,	O O O O O O O O
tongki fuka sinda ha hergen i dangse .	O O O O O O O O
ere niyalma be gemu ginjeo i hoton de weri he .	O O O O PLC-B O O O O O O
monggo i jase ,	O O O O
tere ci cooha uthai bedere me yung ping de gene he .	O O O O O O BSC-B BSC-I O O O O
ilan inenggi tuwa ci kemuni bi .	O O O O O O O
cilin ,	O O
faksikan i elhe i afa ∅ seme nonggi me unggi he .	O O O O O O O O O O O O
wabu ha ngge wabu ha ,	O O O O O O
go giya tun i giya san ki ,	BSC-B BSC-I BSC-I O BSC-B BSC-I BSC-I O
jakūta de emu feye ,	O O O O O
inu waka be bi ainambaha fi sa ra seme hendu he manggi ,	O O O O O O O O O O O O O
nikan cooha niyang niyang gung ni dogon be doo fi ,	O O BSC-B BSC-I BSC-I O O O O O O
orin mocin gemu gai ha .	O O O O O O
da ci šajila me gisure he ngge ,	O O O O O O O O
jeku akū monggo de sala kini .	O O O O O O O
jušen i iogi beye ,	O O O O O
meni meni ubu i usin be meni meni ihan i tari ∅ ,	O O O O O O O O O O O O O
han hendu me ,	O O O O
na de sahaliyan ihan wa me gashū ha gisun ,	O O O O O O O O O O
gai mbi seme gisure he sargan be gai hakū gūwaliya ka ,	O O O O O O O O O O O O
fio hoton i ba be waliya fi bai me ji he gung ,	BSC-B BSC-I O O O O O O O O O O O
akū ci ,	O O O
in i haha jui sangtu taiji be unggi he bi he .	O O O O BSC-B BSC-I O O O O O O
han i gosi me bu he hergen i šang ni dabala ,	O O O O O O O O O O O O
ere boo usin de ejen bi dere seme ume olho me gūni re ,	O O O O O O O O O O O O O O
fulu akū damu deo o fi ,	O O O O O O O
in i tuwa sinda ha boo tuwa da me waji ha manggi ,	O O O O O O O O O O O O O
jaisai gūsin dehi niyalma amca me ji fi ,	PER-B O O O O O O O O
○ teling ,	O PER-B O
ninggun tanggū yan menggun be du tang de gana ∅ ,	O O O O O O O O O O O
fure ,	PER-B O
jirgalang taiji ,	BSC-B BSC-I O
be gemu amala ainu bi mbi seme hendu fi geli jura ka ,	O O O O O O O O O O O O O
ahūn amin taiji de gele re ,	O BSC-B BSC-I O O O O
nikan han deribu he ,	O O O O O
geren šajin i niyalma duile fi ,	O O O O O O O
tere ci gene fi ša ho pu de dedu he .	O O O O BSC-B BSC-I BSC-I O O O O
○ ice ilan i inenggi ,	O O O O O O
liyoodung ni ba be waliya fi in i ba i baru guri me gene mbi ,	PLC-B O O O O O O O O O O O O O O O
horho ,	O O
afabu ha weile be mute mbi ,	O O O O O O O
uji he ujima i dabala ,	O O O O O O
juse sargan be olji ara fi ,	O O O O O O O
bungkori in de tuhebu fi tanggū šusiha šusihala fi ,	PER-B O O O O O O O O O
daihal ,	PER-B O
oode juwe niru be han in i jaka de gaji ha ,	PER-B O O O O O O O O O O O
○ baicuka i deo be ,	O PER-B O O O O
eje he gung be samha ji fi faita ha .	O O O O O O O O O O
sunjata niyehe ,	O O O
g'ai jeo ,	BSC-B BSC-I O
jai uka me ubaša me gene re weile be gercile fi tašan o ho bi ci ,	O O O O O O O O O O O O O O O O O
juwe jergi amba ulan fete hebi ,	O O O O O O O
tuttu uji cibe ,	O O O O
wan lii i orin sunjaci aniya sunja biya i ice de baha ha .	BSC-B BSC-I O O O O O O O O O O O O
men de gaji ∅ ,	O O O O O
mao wen lung ni ninggun niyalma be baha fi ,	BSC-B BSC-I BSC-I O O O O O O O
muse cooha gene ki seme mitandu me mara me gisure ci ,	O O O O O O O O O O O O
jeku jakūn tanggū orin hule ,	O O O O O O
jori ha jurgan be jurce rakū seme beiguwan obu ha .	O O O O O O O O O O O
ejen jili banji fi koro ara mbi kai ,	O O O O O O O O O
nadanju ihan ,	O O O
morin ihan jakūnju ninggun baha fi gaji ha manggi ,	O O O O O O O O O O
ilhi ilhi boigon i niyalma i baitala ra jaka be gemu yooni jalukiya me bu he .	O O O O O O O O O O O O O O O O O
mocin kubun sinda me dahū ara ∅ ,	O O O O O O O O
jai takūra ha elcin be wa ha seme donji fi ,	O O O O O O O O O O O
jeng giyang ni lo šusai sunja tanggū niyalma be gai fi ,	BSC-B BSC-I O BSC-B BSC-I O O O O O O O
umai weile akū de baibi wa ki seme cooha ji fi wabu ha ,	O O O O O O O O O O O O O O
nikan de hūda yabu re amban sa de juse suwe hendu ∅ ,	O O O O O O O O O O O O O
barin i dureng beile i deo gurbusi taiji ,	O O BSC-B BSC-I O O BSC-B BSC-I O
emu morin gaji ha ngge be amasi bederebu he ,	O O O O O O O O O O
urikan ,	PER-B O
sin de bu he gurun ,	O O O O O O
delger be duici beile gana fi gaji me ji fi han de hengkile me acabu ha manggi ,	PER-B O BSC-B BSC-I O O O O O O O O O O O O O O
wan lii i juwan uyuci aniya ninggun biya i orin duin de baha ha ,	BSC-B BSC-I O O O O O O O O O O O O O
liyoodung ,	PLC-B O
niru i ejen be geli wesibu mbi seme ,	O O O O O O O O O
juwan ilan i inenggi ,	O O O O O
min i jafan bu he yehe i sargan jui be si gaija rakū tondo se ci ,	O O O O O O O O O O O O O O O O O
ilan šeo pu de juwete niyalma ,	O O O O O O O
ba i ejen darhan hiya be ,	O O O BSC-B BSC-I O O
si ainu sarkū ,	O O O O
wan lii han i birai dergi ba be min de bu he .	BSC-B BSC-I BSC-I O BSC-B BSC-I O O O O O O O
argio ,	PER-B O
geren be je kini seme holo gisun ainu hendu mbi seme hendu he .	O O O O O O O O O O O O O O
ice hecen de morin ulebu me bi kini .	BSC-B BSC-I O O O O O O O
usiha tuhe re de ,	O O O O O
afabu ha weile be mute mbi ,	O O O O O O O
jobo ro be akūmbu ci ,	O O O O O O
gemu julge ci ebsi forgošo me banji ha kooli be suwe gemu sa mbi kai .	O O O O O O O O O O O O O O O O
tumburu bi ,	PER-B O O
cooha i agūra be dende me nikan i jase i dolo dedu he ,	O O O O O O O O O O O O O O
tere unggi he bithe i gisun ,	O O O O O O O
fengse ,	O O
sain be sain ,	O O O O
suwen be jobobu rakū .	O O O O O
suwen de akda fi banji mbi o ,	O O O O O O O O
baindari beile ilarsu hoton be ara me jabdu ha seme ,	BSC-B BSC-I O O O O O O O O O
sengge tabunang ni jui ,	BSC-B BSC-I O O O
emu bethe hetu niyakūra fi arki be omi hakū heni angga isi fi hengkile hekū ili ha ,	O O O O O O O O O O O O O O O O O O
yaki ucika ,	O O O
šulengge ,	PER-B O
○ tofohon de ,	O O O O
monggoso i cooha ,	O O O O
juwe suwayan tu juwe fulgiyan tu i nikan i emu minggan cooha ,	O O O O O O O O O O O O O
sui isabu re ngge kai ,	O O O O O O
ilaci jergi iogi obu ha ,	O O O O O O
ama i gung ,	O O O O
juwe ihan ,	O O O
fujiyang ci fakca ha de ,	O O O O O O
tere amban amasi bedere me jide re jugūn de ,	O O O O O O O O O O
○ yarna be ,	O PER-B O O
jeku bisi re bayan sa ,	O O O O O O
ihan de halhan ofoho ,	O O O O O
nio juwang ,	BSC-B BSC-I O
tere hecen be baha fi ,	O O O O O O
bahūn taiji ,	BSC-B BSC-I O
narimbulu i ama cinggiyanu ,	PER-B O O PER-B O
hoifa ,	PLC-B O
julergi amba duka be tuwakiya me dedu he tambai ,	O O O O O O O O PER-B O
emu niyalma be wa ha ,	O O O O O O
ša ling hecen de dosimbu ha ,	BSC-B BSC-I O O O O O
fulgiyan jafu duite bu he ,	O O O O O O
tongki fuka sinda ha hergen i dangse .	O O O O O O O O
g'ag'ai ,	PER-B O
○ burgi min be fujiyang sinda habi ,	O PER-B O O O O O O
fusi ,	PLC-B O
ilan šeo pu de juwete niyalma ,	O O O O O O O
nikan i sonjo ho juwe ing ni cooha be gemu wa ha ,	O O O O O O O O O O O O O
šun dekde re ergi ci šun tuhe re baru ,	O O O O O O O O O O
ihan honin be gai fi benji he ,	O O O O O O O O
weile ara fi wa mbihe ,	O O O O O O
○ ilan biya i ice nadan de ,	O O O O O O O O
afa me feye baha ha niyalma de dacila me fonji fi ,	O O O O O O O O O O O O
usin tari hakū facuhūn o ci ,	O O O O O O O
du tang ,	O O O
usin be hūdun bošo me taribu ∅ ,	O O O O O O O O
han i pai be gai fi ,	O O O O O O O
wan lii i orin aniya juwe biya i uyun de baha ha ,	BSC-B BSC-I O O O O O O O O O O O
han i baru ehe gūni rakū seme hendu hebi ,	O O O O O O O O O O
hehe i adali seme ilan inenggi hehesi fokto hūsihan hūwaita fi yamun de tebu he .	O O O O O O O O O O O O O O O O
○ ginjeo ,	O PLC-B O
juwe ihan ,	O O O
jakūn gūsa i beile se amban sa jakūn ba de te fi ,	O O O O O O O O O O O O O
emu minggan cooha be gai fi ,	O O O O O O O
tondo i beye banda rakū kice me kadala ki .	O O O O O O O O O O
○ ice uyun de ,	O O O O O
ilan morin ,	O O O
ere ci amasi dufede me gasa ci weile ,	O O O O O O O O O
hafan gemu han be alhūda me ,	O O O O O O O
fonji ci ,	O O O
bi du tang de hendu fi weile akū obu re ,	O O O O O O O O O O O
šoto taiji ,	BSC-B BSC-I O
jakūn gūsa i amban sa golo dende fi gene fi ,	O O O O O O O O O O O
be cahar de amba weile akū bi he ,	O PLC-B O O O O O O O
yada ra niyalma i beye jobo me buta ha ngge ,	O O O O O O O O O O O
jai solho i jao wei jung ,	O O O BSC-B BSC-I BSC-I O
hanggūbai de banji ha hara ,	PER-B O O O PER-B O
aisin duin yan jakūn jiha ,	O O O O O O
cooha bedere he inenggi ,	O O O O O
sure kundulen han i juwe jui ,	BSC-B BSC-I BSC-I O O O O
juwe hehe gaji ha ,	O O O O O
te bi cibe ,	O O O O
haksaha ,	PER-B O
gecuheri buri ha seke haya ha jibca juwan ,	O O O O O O O O O
amargi dube be meile me dosi fi saci ki seme ,	O O O O O O O O O O O
gecuheri suje puse jodo mbi seme ,	O O O O O O O
○ kubu he fulgiyan de ,	O O O O O O
min de dain o ho cargi beile se de bi koro fi cooha yabu ci ,	O O O O O O O O O O O O O O O O
bolori niyengniyeri o ci ,	O O O O O
han ,	O O
gurun gucu be ,	O O O O
in i te he gašan in i boo de muse i cooha i niyalma emgi te fi ,	O O O O O O O O O O O O O O O O O O
han hendu me ,	O O O O
jai usu i hoton de gene fi ka fi hendu me ,	O PLC-B O O O O O O O O O O
jai gūsin boigon ,	O O O O
jirgalang age jabu me ,	BSC-B BSC-I O O O
○ i jeo hecen i niyalma ,	O BSC-B BSC-I O O O O
tede ume gene re ,	O O O O O
sa ha niyalma jafa fi uyun jiha menggun gai ∅ ,	O O O O O O O O O O O
jai julergi guri he ba i jeku be juwebu fi ,	O O O O O O O O O O O
cooha i niyalma teni alin i dergi be gai ki seme wesihun gene me axša ra de ,	O O O O O O O O O O O O O O O O O O
min be yohinda rakū ,	O O O O O
in i ergen de gele rakū ,	O O O O O O O
suje ,	O O
jori ha jurgan be jurce rakū seme ilaci jergi tsanjiyang obu ha ,	O O O O O O O O O O O O O
ahana ,	PER-B O
eiten niyaman hūncihin gemu emu hecen de aca fi te hebi ,	O O O O O O O O O O O O
ilhi niyalma dosi kakū o fi ,	O O O O O O O
emgi ji he emu tungse ,	O O O O O O
sin i kiru asha ha adu gebungge niyalma gene fi ili ∅ se ci ili habi dere seme hendu he manggi ,	O O O O O PER-B O O O O O O O O O O O O O O O O
tiyan ceng pu ,	BSC-B BSC-I BSC-I O
fusi efu ,	BSC-B BSC-I O
juwete yan aisin ,	O O O O
nikan han i birai dergi liyoodung ni ba be min de bu he ,	O O O BSC-B BSC-I PLC-B O O O O O O O O
aba cooha i jurgan be dasa ha ngge fafun šajin toktobu ha ngge be ,	O O O O O O O O O O O O O O O
hefeliyene ci ,	O O O
adun age seme sain o fi ,	BSC-B BSC-I O O O O O
duin yan menggun de ,	O O O O O
hahasi meni meni juse sargan be bai me gene kini ,	O O O O O O O O O O O
salibu ha hūda be gai ha ,	O O O O O O O
ilaci jergi iogi obu ha ,	O O O O O O
men i juse tere i adali eigen be jobobu re gasabu re o ci ,	O O O O O O O O O O O O O O O
han i afabu ha jurgan be ,	O O O O O O O
ufa ,	O O
nikan ,	O O
beile se be gaji me ji ∅ seme hendu fi unggi he .	O O O O O O O O O O O O O
beide re jurgan i weile de da habi ,	O O O O O O O O O
fulan morin emke ,	O O O O
duin morin gaji me uka me ice duin de isinji ha .	O O O O O O O O O O O O
dai beiguwan ,	BSC-B BSC-I O
sin i dabala deleri ebune ci ,	O O O O O O O
langgida ,	PER-B O
hūsibu ,	PER-B O
ineku tere inenggi ,	O O O O
sebun be te me goida mbi seme gosi ci ,	PER-B O O O O O O O O O
tun de te he hūwang dzung bing guwan doo re cuwan be heture fi ,	O O O O BSC-B BSC-I BSC-I BSC-I O O O O O O O
ememu niyalma boo de isinji fi bošo hobi ,	O O O O O O O O O
tere dobori tuwakiya me bi fi ,	O O O O O O O
sonom taiji i sargan i non be jafa ha be sinda ∅ ,	BSC-B BSC-I O O O O O O O O O O O
mao wen lung susai niyalma be tucibu fi ,	BSC-B BSC-I BSC-I O O O O O O
tsoo ho i beiguwan ,	BSC-B BSC-I O O O
fontula ,	PER-B O
encu ba i tanggūt gurun i lama i jalin de ,	O O O O O O O O O O O
te he beiguwan i da de gene fi te .	O O O O O O O O O O
laba bileri fulgiye re baitangga niyalma hecen de bi kini ,	O O O O O O O O O O O
jang de emu feye ,	O O O O O
bileri emu juru ,	O O O O
dehi duin ihan ,	O O O O
wen ioi se re nimaha juwan ,	O O O O O O O
bakiran bi ,	PER-B O O
fulgiyan jafu ninggute bu he ,	O O O O O O
han i tacibu ha tondo fafun be jurce rakū banji ci ,	O O O O O O O O O O O O
tofohon i cimari han i beye ,	O O O O O O O
lumbai ,	PER-B O
han ama i tacibu ha gisun be eje fi jurce rakū ,	O O O O O O O O O O O O
○ ninggun biya de ,	O O O O O
lodoi ,	PER-B O
nio juwang ci wesihun ,	BSC-B BSC-I O O O
jase i tulergi ba tari ci inu tari ∅ ,	O O O O O O O O O O
joobotu ,	PER-B O
juwe jui gaji me uka me ji he .	O O O O O O O O O
munggatu ,	PER-B O
beye buce kini ,	O O O O
jušen nikan be dende fi ,	O O O O O O
ajige age ,	BSC-B BSC-I O
lii ši wei ,	BSC-B BSC-I BSC-I O
suwe jabdu ci emu dube de dosi me tuwa ∅ ,	O O O O O O O O O O O
afabu ha weile be mute mbi ,	O O O O O O O
weile he jeku i dabala ,	O O O O O O
golo golo i gašan gašan de gemu baica ∅ seme baicabu fi ,	O O O O O O O O O O O O O
niyalma morin be hairanda ra anggala ,	O O O O O O O
bata kimun seme gida rakū ,	O O O O O O
kipai ,	PER-B O
aita i sinda ha karun i niyalma amca fi ,	PER-B O O O O O O O O O
emu yan aisin baha ci ,	O O O O O O
hai si mulu wei i du jy hūi tungjy nikan i jui urika ,	BSC-B BSC-I BSC-B BSC-I O O O O O O O O PER-B O
jori ha jurgan be jurce rakū seme beiguwan obu ha .	O O O O O O O O O O O
efu gege de gala hanci takūrabu re jušen haha sunja ,	O O O O O O O O O O O
tuci fi ,	O O O
saikan gosi me haira me genggiyen i banji rakū ,	O O O O O O O O O O
juwe tanggū susai niyalma uka me ji fi ,	O O O O O O O O O
abatai age ,	BSC-B BSC-I O
cen liyang tse be gai fi ,	BSC-B BSC-I BSC-I O O O O
si ainu nungne mbi seme gemu wa ha .	O O O O O O O O O
duici beile de bi he donggo efu i duin niru be amba beile de bu he ,	BSC-B BSC-I O O O BSC-B BSC-I O O O O BSC-B BSC-I O O O O
min i waka beye be uru seme muri me gūni ha doro bi o ,	O O O O O O O O O O O O O O O
○ ice sunja de ,	O O O O O
ba be waliya fi bai me ji he gung de beiguwan obu ha ,	O O O O O O O O O O O O O O
min be daila ki seme abka na de gashū ha be ,	O O O O O O O O O O O O
dodo age i sadun ,	BSC-B BSC-I O O O
gurgu gene mbi seme ,	O O O O O
tere juwe jergi abka i siren goci ka ngge ,	O O O O O O O O O O
han i gisun be ,	O O O O O
gabta ha sirdan saci ha loho toko ho gida be ,	O O O O O O O O O O O
cen i beye jaila me jabdu rakū ,	O O O O O O O O
jugūn dalba i nikasa i eihen ,	O O O O O O O
logiya tun i wang ke bing ,	BSC-B BSC-I O BSC-B BSC-I BSC-I O
yangguri ,	PER-B O
bujantai si ai jalin de min i jui be yordo ho ,	PER-B O O O O O O O O O O O
sunja suje ,	O O O
uju de orita yan ,	O O O O O
suwe ume ebše re ,	O O O O O
jirgalang age ,	BSC-B BSC-I O
abka na de gashū ha gisun be goida hakū efule me ,	O O O O O O O O O O O O
hūlha holo be nakabu me ,	O O O O O O
ningguta golo i amban bi he ,	BSC-B BSC-I O O O O O
genggiyen han ,	BSC-B BSC-I O
min i cooha buce hekūbi o ,	O O O O O O O
geli hendu me ,	O O O O
min i daila ra de ,	O O O O O O
weilengge ba i niyalma be wa ha ,	O O O O O O O O
lii diyan kui i funde jeku tuwa me juwe kini ,	BSC-B BSC-I BSC-I O O O O O O O O
han i bu he hergen ,	O O O O O O
tongki fuka sinda ha hergen i dangse .	O O O O O O O O
hoton ara ra agūra ,	O O O O O
bedzung ,	O O
dabsun fuifu re pu de emu tuwa bi ,	O O O O O O O O O
beye be wa ra be naka fi ,	O O O O O O O O
hai jeo hecen i harangga ba i si mu ceng ni gašan i niyalma ,	BSC-B BSC-I O O O O O BSC-B BSC-I BSC-I O O O O O
siltan moo de huwejen lakiya ha de ,	O O O O O O O O
tafula ra amban i gisun be gaija rakū ci ,	O O O O O O O O O O
solho i lung cuwan de isina ci ,	O O BSC-B BSC-I O O O O
dorji ,	PER-B O
tutala tana be ainu tucibu rakū ,	O O O O O O O
jase i jaka de amca me ji he ngge ,	O O O O O O O O O O
beile se aikabade lo ting ni baru orho ai gai me cooha sinda rahū seme unggi he .	O O O BSC-B BSC-I O O O O O O O O O O O O O
afabu ha weile be mute mbi ,	O O O O O O O
ilan haha juwe hehe ,	O O O O O
solho gurun de ,	O O O O
juwe niyalma de emu sin bu he ,	O O O O O O O O
aniya biya de ,	O O O O
tere ba i ama eme ,	O O O O O O
emu hehe ,	O O O
sin i ahūta hošo i beile se ya emu niyalma de banjinji ∅ ,	O O O O O O O O O O O O O O
tolo ho gašan i niyalma ,	O O O O O O
duite malahi jibca ,	O O O O
ai gisun se ci ,	O O O O O
dulga beile se amban sa o ci ,	O O O O O O O O
○ ilan biya de ,	O O O O O
sunja hehe ,	O O O
gūwa cooha be bargiya fi tuci ci ojo ro gese o ci tucinu ∅ seme hendu he bi he ,	O O O O O O O O O O O O O O O O O O O O
jai jakūn beile i boo i tokso i nikan ci ana me ,	O O O O O O O O O O O O O
sahalca ecike de juwanta bu he ,	BSC-B BSC-I O O O O O
bohori ,	O O
haha jui cihangga o ci gai mbi ,	O O O O O O O O
gubci gurun de gemu uhereme ejen dere ,	O O O O O O O O
ihan ,	O O
silun i dahū ,	O O O O
atanggi bi cibe han donji mbi dere ,	O O O O O O O O
suwe jai min de akda mbi o ,	O O O O O O O O
hūlha holo akū ,	O O O O
gegen be wesibu fi beiguwan i hergen bu fi ,	PER-B O O O O O O O O O
juwe minggan jakūn tanggū susai ,	O O O O O O
santan ,	PER-B O
gašan pu tome ebune fi wa ha ,	O O O O O O O O
sin de bithe bene mbi ,	O O O O O O
hada ,	PLC-B O
šeobei emgi ji he ilan šeo pu de ,	O O O O O O O O O
tere juwe ,	O O O
○ tusiyetu han fudene he ba ci karu ara fi unggi he bithe ,	O BSC-B BSC-I O O O O O O O O O O O
geren dangse bithe i emgi ainu asara mbi ,	O O O O O O O O O
doro jafa fi emu hebe i banji kini seme acabu ha be daha me ,	O O O O O O O O O O O O O O O
budari ,	PER-B O
sumbur alin be aisin i buya alin sa šurde he gese ,	BSC-B BSC-I O O O O O O O O O O
ta šan tun i wang sio i ,	BSC-B BSC-I BSC-I O BSC-B BSC-I BSC-I O
juwan emuci jergi ,	O O O O
aisin han amasi gaji ∅ se ci ,	O O O O O O O O
xuwang šan ,	BSC-B BSC-I O
ya niyalma nungne ci ,	O O O O O
uksin etu rakū beri jafa ra ngge alhūda mafa ,	O O O O O O O BSC-B BSC-I O
juwan ilaci jergi ,	O O O O
juwan biya i icereme juhe jafa ra jaka de ,	O O O O O O O O O O
weile be deribu re ngge niyalma ,	O O O O O O O
min de cooha ganji ∅ ,	O O O O O O
uyun yan i weile gai ha ,	O O O O O O O
suwen i cisu i were he de fete he de weile ,	O O O O O O O O O O O O
šanggiyan tu tukiye he de ,	O O O O O O
abka i aisila ha be adarame sa ha se ci ,	O O O O O O O O O O O
bi inu umai se rakū ,	O O O O O O
sin i emu yuwanšuwai be gai fi ,	O O O O O O O O
fere be hece me gisure cina ,	O O O O O O O
nikan baha ha bi ci ,	O O O O O O
ama mafa i giran be adarame waliya fi gene re seme ,	O O O O O O O O O O O O
sirana niru i yarga gebungge niyalma be ,	PER-B O O O O O O O
menggun ,	O O
min i kadala ra emu jalan i sunja niru i cooha be fujiyang ci fakca rakū ,	O O O O O O O O O O O O O O O O O
tere alban akū banji re ubu be ,	O O O O O O O O
asuru ambula kai seme erdeni baksi be weile ara fi ,	O O O O BSC-B BSC-I O O O O O
fakca ha de ,	O O O O
jai dulga be suwen i guribu he ba i boo usin de tebu me unggi mbi ,	O O O O O O O O O O O O O O O O O
sohon coko aniya juwe biya de ,	O O O O O O O
bagadarhan juwe nofi ,	PER-B O O O
juwe niyalma gercile me anafu te he jušen de ala fi amca fi wa ha seme ,	O O O O O O O O O O O O O O O O O
hošotu fujiyang ,	PER-B O O
naja gebungge emu hehe becunu me ,	PER-B O O O O O O
kūbai juwe tanggū cooha be jakūmu de gai fi te mbi ,	PER-B O O O O PLC-B O O O O O O
alban gai ha orho turi ulebu ki ,	O O O O O O O O
muse i subahai gufu ,	O O BSC-B BSC-I O
nikan i duin golo be tuci ke cooha ,	O O O O O O O O O
cahar i emgi jide re dursun bi se re ,	PLC-B O O O O O O O O O
jakūmu ,	PLC-B O
jai muduri erin de genggiyen o ho .	O O O O O O O O
afabu ha weile be mute mbi ,	O O O O O O O
maca fetene re niyalma tome agūra jafabu fi unggi ∅ seme hendu he gisun be jurce me hendu hekū o fi ,	O O O O O O O O O O O O O O O O O O O O O O
dumbai ,	PER-B O
tere ci ajigen mergen ,	O O BSC-B BSC-I O
○ juwan emu de ,	O O O O O
bi gūni me ,	O O O O
○ jai mukūn i sunjaci tatan ,	O O O O O O O
cananggi menggun urebu re ba i niyalma ,	O O O O O O O O
geren be je kini se ci ,	O O O O O O O
ula de simhun sacibu ha seme uyun yan i weile waliya mbi ,	O O O O O O O O O O O O O
ama i gung de beiguwan obu ha ,	O O O O O O O O
○ orin duin de ,	O O O O O
○ garu be ,	O O O O
boo wehe de nadan niru ,	BSC-B BSC-I O O O O
uksin saca ,	O O O
tuttu umai baica rakū o ci ,	O O O O O O O
amba fujin i bu he aika jaka be gemu amasi benji ∅ seme hendu fi ,	BSC-B BSC-I O O O O O O O O O O O O O O
asidarhan be doro i jurgan de afabu habi ,	PER-B O O O O O O O O
duli re dobori sucu re cimari abka ka bi he bi ci ,	O O O O O O O O O O O O O
han de waka sabu fi weile baha fi boo yada kini ,	O O O O O O O O O O O O
duin tanggū cooha be duin ba de buksi fi ,	O O O O O O O O O O
juwan ulhūma ,	O O O
tofohon yan i eje he gung be faita ha .	O O O O O O O O O O
afa ci ,	O O O
cūhur ,	PER-B O
buce re weile ,	O O O O
juwe morin ,	O O O
meni meni gašan de kemuni te kini ,	O O O O O O O O
gašan i hehe be ,	O O O O O
han i hecen de ulgiyan erin de pan i mejige isinji ha ,	O O O O O O O O O O O O O
sangtu i elcin ,	PER-B O O O
darhan hiya i alin i ninggu i boo de bene he ulin be gana ∅ seme takūra ha niyalma ,	BSC-B BSC-I O O O O O O O O O O O O O O O O O O
geren beile se ,	O O O O
duin janggin de gūsin yan ,	O O O O O O
tanggūdai age be ilaci jergi dzung bing guwan obu ha .	BSC-B BSC-I O O O O O O O O O
hūdun dulembu ∅ seme hendu me hengkile ∅ ,	O O O O O O O O O
tuttu bu he de ,	O O O O O
suwe han i uji he baili be gūni me ,	O O O O O O O O O O
min be ama ahūta deote de acabu rakū nikai ,	O O O O O O O O O O
wan lii orin sunjaci aniya sunja biya i ice de baha ha .	BSC-B BSC-I O O O O O O O O O O O
tuttu tondo i fafula rakū ehe miosihon jurgan i yabu ci ,	O O O O O O O O O O O O
cen pu ,	BSC-B BSC-I O
ihan ulha gemu tarhūn seme alanji ha ,	O O O O O O O O
yaya ba i niyalma ubaša ci ,	O O O O O O O
juwe niru i siden de emu niyalma be tucibu fi okdo me unggi he .	O O O O O O O O O O O O O O O
